date, close, open, high, low, volume
May 21, 2018, 994.31, 1,005.81, 1,008.26, 990.82, 2.42M
May 18, 2018, 1,003.84, 1,010.10, 1,010.10, 999.53, 2.61M
May 17, 2018, 1,011.62, 1,009.68, 1,019.95, 1,004.02, 3.31M
May 16, 2018, 1,009.43, 1,013.02, 1,022.22, 1,006.33, 3.42M
May 15, 2018, 1,016.64, 1,011.27, 1,030.21, 1,011.10, 4.91M
May 14, 2018, 1,008.63, 1,006.36, 1,011.45, 1,003.97, 2.37M
May 11, 2018, 1,003.64, 994.14, 1,006.26, 990.79, 3.03M
May 10, 2018, 994.14, 992.09, 997.28, 988.80, 3.59M
May 09, 2018, 987.00, 975.90, 988.05, 975.90, 2.16M
May 08, 2018, 981.34, 987.43, 987.75, 975.13, 3.55M
May 07, 2018, 986.50, 988.62, 991.44, 985.31, 2.63M
May 04, 2018, 992.04, 982.81, 992.79, 980.97, 3.44M
May 03, 2018, 981.76, 981.84, 985.26, 970.84, 2.08M
May 02, 2018, 982.56, 972.83, 986.80, 970.84, 3.55M
Apr 30, 2018, 969.99, 962.86, 975.23, 962.26, 2.30M
Apr 27, 2018, 959.56, 964.35, 965.60, 954.13, 2.89M
Apr 26, 2018, 962.98, 956.27, 967.45, 953.50, 3.92M
Apr 25, 2018, 958.24, 961.81, 966.85, 953.88, 2.01M
Apr 24, 2018, 965.35, 965.35, 971.86, 960.86, 2.52M
Apr 23, 2018, 965.73, 987.30, 987.30, 928.08, 7.65M
Apr 20, 2018, 975.78, 968.34, 978.32, 963.93, 4.68M
Apr 19, 2018, 967.35, 967.85, 970.24, 964.35, 1.58M
Apr 18, 2018, 964.15, 973.33, 974.58, 962.88, 1.36M
Apr 17, 2018, 972.09, 969.59, 973.33, 964.90, 1.33M
Apr 16, 2018, 968.89, 957.87, 972.83, 957.79, 1.42M
Apr 13, 2018, 960.36, 961.86, 967.85, 957.42, 1.65M
Apr 12, 2018, 962.26, 955.87, 964.30, 950.83, 2.36M
Apr 11, 2018, 957.29, 955.82, 957.87, 950.58, 1.44M
